gene,I0712,I0805,I0812,I0713,I0800,I0844,I0782,I0820,I0840,I0744,I0767,I0871,I0731,I0739,I0790,I0832,I0876,I0887,I0752,I0758,I0819,I0748,I0777,I0822
HNRNPA2B1,15.47931844,15.29195561,15.41522163,15.45510793,15.63974468,15.36640074,14.35429755,14.30595892,14.33096606,15.64647195,15.47417492,15.42810186,15.4892954,15.28004998,15.39981056,15.57010681,15.4529091,15.34306497,15.42102362,15.52085324,15.56975221,15.44784279,15.59827555,15.33689727
FAM126A,11.05236431,11.58757396,11.10863648,9.818671393,10.11757968,10.25966011,8.972476574,9.115465201,9.018430116,10.20404058,10.45828584,10.03231015,9.982257503,9.607516787,10.39967581,10.17654846,10.14485597,10.29379564,10.5172083,10.26548047,10.11982432,10.2827216,10.21218927,10.29800535
FKBP9,6.621385262,6.711416654,6.428429904,6.065350187,6.166236292,5.707833652,6.580459874,6.192435734,6.387019631,5.978213288,5.805597248,6.370349145,6.297980396,5.910398486,5.764750481,6.261698382,6.183434818,5.737900423,5.738627879,6.320968976,6.138773512,5.959623596,6.02945515,6.035610473
NT5C3A,13.00734522,13.5301399,13.20104777,10.88776982,11.01823748,10.59578378,10.19109475,10.31910243,10.24153995,10.86711591,10.77882418,10.6280436,10.76727086,10.23988214,11.17775097,10.84789562,10.83067061,10.75693836,10.84931697,10.96926013,10.80240094,10.98868303,10.93869806,10.8317892
ARL4A,9.24465644,8.73918656,9.03020033,9.211448674,9.19760663,8.90536669,7.293658558,7.114272776,7.307239548,9.154623745,8.791969957,8.897044662,9.21667913,8.78884433,8.914446122,9.226814058,8.779132997,8.688581377,8.841253975,8.982662039,9.042366101,9.163570739,9.226303014,8.825133867
CCZ1,9.233566861,10.0062787,9.906189728,9.679947047,8.957229376,9.720429601,8.481352149,8.937564739,8.096555918,8.909836104,9.859346636,9.580206813,9.103595789,9.386444611,9.763161686,8.955387346,9.596859836,9.673024735,9.705052801,9.608214143,8.936617964,9.559930848,8.950027347,9.73092334
POLM,9.750158175,10.08859607,9.925317478,9.994944619,9.697455832,10.02772873,11.01600794,10.72130861,10.82103828,9.687656789,9.946190538,9.776032743,9.923633199,10.26608828,9.973266499,9.868019994,9.992044083,10.05355502,9.905637945,9.841284461,9.879556881,9.920110098,9.685336821,9.997081253
MRM2,10.47306313,10.14214419,10.46704158,10.38480869,10.50445814,10.30742366,9.035817151,9.107072376,9.282111978,10.53984239,10.3528401,10.45337169,10.56331859,10.61989845,10.26707952,10.50656176,10.43436754,10.30682448,10.18266009,10.3866484,10.63036395,10.39974572,10.55017466,10.21455947
TRIM24,9.882420559,9.832583387,9.908113955,10.02170671,9.971457021,9.903426674,10.36059438,10.16051592,10.16043723,10.17416127,10.07872872,10.07047466,10.05978219,9.943857086,9.92181678,10.04683579,10.0378767,9.950154259,10.00869693,10.05054226,9.973975819,10.09246844,10.04906359,9.879192151
CYREN,9.666869668,10.08130377,9.677123787,9.621160301,9.642600501,9.841792529,9.532674172,9.554576173,9.468851009,9.730814266,9.611499342,9.70329215,9.618923297,9.87059681,9.701872596,9.656147167,9.624852325,9.667525596,9.614146487,9.695951356,9.809776294,9.701523136,9.709072756,9.754749448
CALD1,6.81236347,6.273243367,5.888407212,6.28323281,7.235205972,5.835970027,7.24087691,6.426287964,7.114009013,7.759855931,7.315856121,6.455217061,6.175431106,5.97282825,5.764750481,6.651408804,5.907728716,6.062326852,5.967764727,6.0716694,6.598538452,5.71437441,6.487176491,5.077372859
ACOT9,9.081063109,9.403254199,8.837683058,8.600351121,8.53992395,8.541817567,8.268060742,8.340227405,8.178873227,7.891598448,8.19592014,8.161127173,8.442164026,8.403229705,8.846363971,8.421285128,8.324080405,8.651920831,8.502072291,8.24692927,8.2577275,8.446287343,8.411209757,8.502857859
PRDX4,11.50984803,11.13656699,11.53508061,11.50456675,11.55191218,11.27170647,7.506655449,7.760484831,7.710335102,11.28714681,11.03336727,11.25843272,11.58499584,11.66162592,11.33040807,11.55147933,11.46857153,11.29881465,11.25798622,11.50328914,11.57424558,11.49063687,11.41344142,11.18078648
AMD1,13.96933044,13.61101711,13.93008462,13.847179,13.91624005,13.63355276,11.3171606,11.24569401,11.36534275,13.99546362,13.73905212,13.89324209,13.80229826,13.3247608,13.61492282,13.88771268,13.86794521,13.53183743,13.63746579,13.9414814,13.84694783,13.98911409,14.00571523,13.60175831
NDUFAF4,11.4469075,11.11975891,11.43052227,11.4112647,11.39531629,11.12888584,8.366376737,8.660062508,8.550282378,11.30596698,11.16486585,11.2777861,11.36632091,11.0031233,11.17428388,11.25594486,11.28046914,11.07271704,11.09063688,11.33534534,11.26175819,11.45244265,11.38425247,11.14291885
USP45,9.962515966,10.12805791,10.00119296,9.804063237,10.08178828,10.11242,9.481591643,9.599145479,9.201005242,9.990423022,10.17282769,9.876391067,9.78380963,9.315943774,10.06099016,9.897769551,9.927953079,10.02946346,10.13842473,10.16429101,9.937300229,10.04373448,10.17979352,10.1943741
RAB9A,9.385575188,9.945326225,9.717185584,9.649219419,9.276154747,9.886876798,8.755797424,8.853094656,8.62818475,9.199812347,9.727097786,9.266999908,9.089119315,9.622199453,10.03828332,9.151981903,9.643216724,9.915003927,9.982720827,9.646237887,9.192191922,9.529174373,9.141621182,9.598940494
PMS2P5,6.859292622,6.59334791,6.339968517,6.299987522,6.643516536,6.258154181,6.024675143,5.778765923,6.157892199,6.695230517,6.346189386,6.223235428,6.456755574,6.090125111,6.654006214,6.538435891,6.2568254,6.502004361,6.533970801,6.012143749,6.932526932,6.13327269,6.43932521,6.42030225
USP9X,12.5335572,12.77513615,12.56336198,12.45946155,12.44485732,12.47143614,12.87118353,12.63987726,12.54758785,12.46513564,12.42732588,12.54587867,12.49407254,12.2967932,12.479102,12.43233033,12.51714885,12.50646404,12.6658383,12.64878373,12.3833997,12.52820066,12.52057214,12.47431245
KDM5C,12.40921727,12.52062719,12.56122364,12.61735789,12.38788028,12.54037028,12.07485505,12.03982904,11.99534533,12.43620511,12.4242147,12.66913979,12.45226551,12.89450942,12.38049715,12.45613109,12.62993122,12.4771634,12.43279852,12.55151799,12.42719748,12.60025183,12.47309039,12.51586244
SBDS,11.70352823,11.2498537,11.69241238,11.71947933,11.68947704,11.35093624,10.61360231,10.43428244,10.74280631,11.65287045,11.53528558,11.5685613,11.65792233,11.18113926,11.35613748,11.59197783,11.55779447,11.35805099,11.37562395,11.66623049,11.56053064,11.72806852,11.68411347,11.45068975
UXT,10.58199913,10.46429879,10.64488501,10.74440799,10.67815864,10.78827871,10.74327598,10.7313547,10.93410536,10.8016207,10.79198697,10.79119783,10.75126998,10.88498619,10.75105915,10.6000107,10.69201316,10.73256717,10.69716126,10.64932219,10.71327498,10.61681738,10.65950467,10.6070035
CFP,6.178768234,6.081901131,6.384877096,6.427449981,6.292539699,6.138982846,9.148592981,8.889437315,9.373368607,6.214632706,6.433656269,6.503840445,6.363601685,6.3937736,6.25948589,6.397466343,6.414812924,6.381784233,6.29391306,6.431129192,6.366019626,6.383028789,6.133353791,6.553046651
ELK1,11.42562683,11.07731976,11.56892293,11.66595346,11.44813373,11.33272153,10.40239304,10.45316775,10.44993901,11.66097225,11.50657628,11.88996379,11.62944269,11.95469374,11.30156543,11.5904605,11.65375671,11.36712618,11.26093662,11.58812103,11.58048829,11.59497276,11.53794194,11.27304239
TIMM17B,9.641922632,9.657315572,9.768927442,9.844599015,9.826854731,9.894255747,9.327393663,9.240951883,9.52731944,9.686145326,9.668203598,9.955727881,10.03607881,10.30199509,9.917675727,9.894494177,9.992044083,10.06754085,9.712256219,9.725595257,9.906912062,9.768890981,9.774814006,9.864667558
DYNC2I1,9.134504477,9.568833792,9.193729433,9.309861498,9.222757077,9.578781666,10.01592498,10.2252815,10.02561543,9.218753841,9.557351619,9.174910298,9.189793848,9.536949793,9.66116943,9.244930957,9.293934484,9.554884399,9.522051773,9.222589995,9.253145903,9.224567109,9.251922448,9.538458064
TAS2R5,5.565610336,5.640881423,6.008061484,5.877202696,5.595435863,5.603663332,7.47435793,7.511920862,7.263524558,5.832798882,5.805597248,5.543489922,5.48588633,5.729368437,5.524511791,5.537414289,5.566588835,5.765616777,5.621088525,5.696383847,5.838936104,5.76217832,5.71803935,5.749744933
LRRC61,9.405475392,8.775787274,8.312548645,8.428143518,9.215941231,8.697545417,7.763444366,7.890058812,8.444632482,9.317731495,8.712586302,8.537088564,9.447938137,8.811797862,8.64734196,9.297955352,8.449381905,8.766098151,8.521885362,8.24692927,9.325210507,8.347890306,9.136628756,8.624228802
AKAP9,11.91578238,12.04471914,11.84183103,11.95357844,12.00264459,11.9421284,13.06663898,12.90971613,12.81412943,11.90626495,12.01635179,11.9850841,11.91755015,11.77947533,12.01100903,11.8343125,12.00255118,11.97350003,12.10030624,12.06780765,11.80452896,12.04250233,12.01312833,11.96131377
SEM1,10.92027662,10.62839502,10.83893534,10.93613427,11.19268943,10.71516698,9.526386898,9.540101335,9.480353942,10.97503115,10.75496574,10.8385689,10.92773936,10.92435306,10.81553801,11.00573453,10.9143295,10.76124736,10.81091166,10.90389063,11.04823945,10.86140179,10.99977129,10.66473489
HIP1,5.937695411,6.486993745,5.757925164,5.942682815,6.203465173,6.895061108,7.286235522,8.363902699,7.462233046,6.296156673,6.631604634,6.1839875,6.061409538,6.090125111,6.7315413,6.065966232,6.024405198,6.716012411,6.480974099,6.128836179,6.062981065,6.077679905,6.372949981,6.723714445
PTPN12,8.349000256,8.253489194,8.763098552,8.531078122,8.53992395,8.251331393,9.933980967,9.959190914,10.17112372,8.810670897,8.851416125,8.80302847,8.498024074,8.209414888,8.683562157,8.746000468,8.680333627,8.625692639,8.714981852,8.90296651,8.702744629,8.775252225,8.70225326,8.571542454
POR,10.21454334,10.8114149,10.21990997,10.19630935,10.13574981,10.84744718,10.44634878,10.70193325,10.51569972,10.23124227,10.72276924,10.27108155,10.30393695,10.53450859,10.7323192,10.26290559,10.22933208,10.87377273,10.69643497,10.18577834,10.31624139,10.18525943,10.12034123,10.86955996
STYXL1,8.533929393,8.453129407,8.375098075,8.62715505,8.469080632,8.601638975,8.24909526,8.325833466,8.334860573,8.589204264,8.625486306,8.567906813,8.695704607,8.842774282,8.650672539,8.686642602,8.680333627,8.699400312,8.714981852,8.590034212,8.638919731,8.595595732,8.586199888,8.732181734
GNAI1,7.674977067,6.938241538,7.5881338,7.803789693,8.040611508,7.302490241,5.728643764,6.105228766,6.059074881,9.116976606,8.499390217,8.327950561,8.34397101,7.63271337,7.509839948,8.327245476,8.122859412,7.601093974,7.628985604,8.083025634,8.296855379,7.912287857,8.113830633,7.199310269
PMS2P3,8.007390045,7.902650736,7.943744504,8.192739679,7.818652215,7.819071819,8.792937713,8.723662204,8.731272806,7.854400298,7.800201239,8.215665052,7.932928752,8.376535932,7.871321769,7.887602269,8.167950579,7.623988331,7.801007072,8.063609236,7.877426959,8.15544622,7.958410777,7.878988369
PEX1,9.944946239,10.22719793,10.10045784,10.22729807,10.21080303,10.43938156,11.43302817,11.30865507,11.30300956,10.1589863,10.32260553,10.19291761,10.12036007,9.932120722,10.36156717,10.18193198,10.33337015,10.30091686,10.47632888,10.29387851,10.13378428,10.26000735,10.08060049,10.29665341
MTERF1,9.878154231,9.547824079,9.749741051,9.703751711,9.798240975,9.720429601,9.303693151,9.322960781,9.194035941,9.686145326,9.647009192,9.568824813,9.55539995,9.194572907,9.631135355,9.608966202,9.688130321,9.498185604,9.661060237,9.737896942,9.676250615,9.827646675,9.819112994,9.540743961
RBM48,9.597632121,9.599785592,9.610144242,9.582307904,9.566056644,9.558025154,9.614974923,9.85611929,9.825195857,9.450078615,9.552474853,9.470311489,9.442254143,9.331911052,9.664468279,9.363385549,9.486767249,9.506423139,9.583049307,9.66729441,9.414324101,9.575066646,9.520734172,9.650653312
CASD1,9.931283946,9.858409758,9.938557592,9.992369766,10.39406096,10.13439689,10.466193,10.5294737,10.44211697,10.28515246,10.17811427,10.08386382,10.19436349,9.125256552,10.11141484,10.29679577,10.1335341,10.07032182,10.27991909,10.35105416,10.26077904,10.13394266,10.338219,10.04778605
DOCK4,7.131955843,6.802924538,7.42569544,7.243882728,7.244166498,6.430455401,7.225434836,7.262707427,6.079387213,6.917614329,6.606728854,7.227869469,7.157456687,7.155858333,6.344205447,7.066690222,7.07282338,6.468665661,6.41186751,7.406543557,6.767237288,7.285296167,7.406882417,6.847056398
POT1,9.564383845,9.749910911,9.481655861,9.472044009,9.74715333,9.839883095,10.00917737,10.07416709,10.04381965,9.625927956,9.844793769,9.545787827,9.576310146,8.750747943,9.854089808,9.675359431,9.585034075,9.817406145,9.877719629,9.651124434,9.762638957,9.66740643,9.56971058,9.816426583
ATP6V1F,10.04348655,9.712639148,9.921512162,9.922405862,9.98086882,10.12658638,9.418484084,9.630715989,9.567421058,10.07831788,9.869839089,9.808655181,10.15667971,10.18489855,9.885526484,10.17384914,9.868706946,9.948643661,9.829512323,9.799347546,10.09149251,9.749750146,9.952935664,9.882800565
LSM8,10.71870945,10.70512283,10.66891613,10.50348389,10.67567694,10.57527218,10.78798114,10.82729462,10.76335424,10.54318583,10.65158351,10.38795212,10.45834587,10.18269904,10.68274998,10.5140511,10.38338755,10.59642785,10.68109787,10.58948575,10.57003875,10.42037799,10.57622093,10.62865578
PRKRIP1,9.863841327,9.965271075,9.886804964,9.805530727,9.85929263,9.919788849,10.52807754,10.79543796,10.71142503,9.781237978,9.876358332,9.89169803,9.967823243,10.06344119,9.891169369,9.859646182,9.922324749,9.93345004,9.855770167,9.768199921,9.881396785,9.807851625,9.73902757,9.916637737
PODXL,6.493351574,5.894910668,6.449723,6.412119539,6.440203632,6.009074657,7.178091431,6.408184539,6.250373092,6.180688011,6.00913903,6.421866538,6.379551033,6.249922976,5.882738575,6.378835765,6.326662773,5.845707691,5.847309136,6.236792668,5.927079307,6.151337579,6.02945515,5.509503782
STRIP2,12.03778295,11.70313267,12.38452873,12.69165502,12.32750663,12.20834385,5.566526597,6.294517344,6.707234027,11.12591963,10.79336557,11.78033481,11.65177875,11.89616031,11.23822137,11.71730082,11.99542121,11.20766219,11.44255463,12.32513503,11.79821224,12.42175662,12.19071494,11.97532422
IFT22,7.68152058,7.826189384,7.785268106,8.05146522,7.883172297,7.901937792,7.315701224,7.068898298,7.349668811,7.754096743,7.461711886,7.483617716,7.69236597,7.939305068,7.426802715,7.697718407,7.751821517,7.538204345,7.688634356,7.580558269,7.847620468,7.70164188,7.828219347,7.766296529
MKLN1,11.53038349,11.58564252,11.5338349,11.59177437,11.67712337,11.44437822,11.24624424,11.03400777,10.87432613,11.69706523,11.49009295,11.7177273,11.5364709,11.1959372,11.27591367,11.44636007,11.68067676,11.30177578,11.53928966,11.77282339,11.41188031,11.7174975,11.68025881,11.42121625
DNAJB9,9.680000442,9.466194793,10.09032477,10.14390839,10.02442999,9.592455269,8.686999821,8.548783437,8.787915234,9.55151259,9.719866157,9.747711615,9.232133909,9.109132596,9.591825514,9.59893958,9.970389261,9.464756899,9.725132423,10.19026149,9.703546794,10.04494291,9.798714638,9.601132611
CALU,11.92752859,11.38185077,11.91876679,12.14946278,12.12835411,11.70047787,9.986454654,10.0407729,9.979073802,12.06500319,11.68984095,12.0206774,11.99659528,11.79143344,11.53618965,11.95202547,11.97063963,11.55257616,11.61002809,12.08325643,12.02902447,12.07036337,12.11722059,11.56627784
CCDC136,6.352839443,6.820549689,6.036486398,6.065350187,6.239757527,6.50945753,8.408010546,8.716323782,8.364131694,6.417710813,6.6801053,6.455217061,6.530037747,6.363023371,6.40857216,6.451956673,6.349210353,6.582128838,6.309195624,6.032259744,6.525118514,6.169179074,6.6641326,6.919112098
IRF5,6.537304092,6.970176709,6.590575292,6.316549894,6.292539699,6.672824636,7.170047587,7.468901251,7.06391889,6.403064924,6.619220357,6.370349145,6.471712817,6.731327546,6.7315413,6.434020928,6.132348115,6.468665661,6.480974099,6.201697119,6.279367428,6.442923821,6.192281353,6.723714445
KLHDC10,10.54210582,10.41003178,10.49034784,10.49441375,10.56202724,10.3509775,10.57984654,10.46197013,10.43523773,10.54901826,10.48241762,10.46262624,10.53155061,10.31510754,10.47769572,10.46962146,10.47722367,10.37813722,10.40343676,10.4929904,10.40461497,10.46890395,10.57990374,10.37688747
NDUFA5,11.00879781,10.92881028,11.03129634,10.89122934,11.48166953,11.05838162,10.11142697,10.11937907,10.07323674,11.31430769,11.13200848,10.89738304,10.90725542,10.50135843,11.12724168,11.27810714,11.05728005,11.02334227,11.15496192,11.2315101,11.28973706,11.04109756,11.32513835,10.99655795
OPN1SW,7.083368557,6.221113697,6.804025859,6.999100523,7.093657626,6.655559834,6.255056563,6.333409968,6.450777394,7.1546464,6.502701081,6.963907917,7.061849986,7.091660747,6.543685319,7.145956255,6.853779769,6.643171234,6.716987601,6.882750933,7.22688913,7.226866074,7.082787173,6.640902708
SUMF2,11.42123503,11.42281521,11.68176618,11.59602058,11.29270702,11.3840717,11.84060449,11.51781251,11.70917721,11.21246395,11.35704544,11.56331343,11.36231335,11.81221349,11.39040898,11.31593732,11.60012481,11.39567816,11.32436415,11.49379982,11.34278294,11.51045528,11.24273923,11.35131159
PUDP,9.403497679,8.884523215,9.168264941,9.220277868,9.23629292,9.093411422,7.774097367,7.545436172,7.780251859,9.184906196,9.187572884,9.179906493,9.364246601,8.910795753,9.132610196,9.292988545,9.150456804,8.846166678,8.930432177,9.157685071,9.230227966,9.241531238,9.249612118,9.034268415
ERMARD,9.688146898,9.770460724,9.754026799,9.639378396,9.62384189,9.583353948,10.19308077,10.21490413,10.04769085,9.444725397,9.744307218,9.516464461,9.558906097,9.500328242,9.71624909,9.547733783,9.606251144,9.673024735,9.618753786,9.672110272,9.595609534,9.520513243,9.608089491,9.646414008
PHF10,11.87746738,11.91125698,11.94618223,12.03995849,12.13980293,12.08721481,12.4726339,12.61813881,12.37884483,12.22708896,12.31998357,12.14052551,11.91720872,11.57664927,12.10566306,12.0615846,12.08756751,11.99158448,12.12831059,12.2347106,11.98092475,12.16287259,12.18528554,12.08433146
SAT1,12.97258368,13.34577665,12.77901212,10.38087658,10.31653386,10.69523938,10.79845518,10.80584712,10.90523673,10.37982089,10.4772804,9.962992091,10.37427891,10.22178612,11.19210817,10.32626624,10.06367103,10.83341609,10.83882411,10.0810388,10.08990209,10.42409782,10.30522795,11.00486064
GNL3L,11.85918465,11.80791036,11.8154171,12.04803979,11.89047767,11.63261339,10.00917737,9.642379063,9.879781602,11.84357971,11.80263973,11.91602353,11.96754096,11.96688787,11.87666577,11.83900567,12.01538512,11.7908241,11.94601035,11.82204164,11.74867472,11.83637058,11.75952585,11.54023804
MOSPD2,9.713910673,9.589541931,9.442361001,9.093867341,9.356855759,9.326724553,9.292621736,9.332591784,9.819169065,9.191313414,9.193850104,8.847666104,9.136819809,8.473289085,9.340754059,9.329829377,8.913809217,9.329692383,9.264221396,9.22477684,9.165259244,9.506546365,9.648984243,9.596745041
